asin,brand,category,currency,image_filename,image_url,name,price,product_id,rating,reviews,source,url
B0BZLMRCM5,(S$0.98S$0.98/gram),primer,USD,prod_001007.jpg,https://m.media-amazon.com/images/I/51BRwZtzDpL._AC_UL320_.jpg,Insight Cosmetics Prime 'n Perfect Hydrating Primer (10ml),$9.76,prod_001007,,10,amazon,https://www.amazon.com/Insight-Cosmetics-Hydrating-Primer-10ml/dp/B0BZLMRCM5/ref=sr_1_18
B0155N7L7Q,(S$0.61S$0.61/milliliter),primer,USD,prod_001008.jpg,https://m.media-amazon.com/images/I/61CUYHNF7kL._AC_UL320_.jpg,"wet n wild PhotoFocus, Matte Face Primer, 850 Partners in Prime, 0.84 fl oz (25 ml)",$15.46,prod_001008,,4,amazon,https://www.amazon.com/wet-wild-PhotoFocus-850-Partners/dp/B0155N7L7Q/ref=sr_1_19
B00JZ4V6V4,(S$37.70S$37.70/fl oz),primer,USD,prod_001009.jpg,https://m.media-amazon.com/images/I/514N8km4BsL._AC_UL320_.jpg,"e.l.f. Poreless Face Primer, Restoring Makeup Primer For A Flawless, Smooth Canvas, Infused With Tea Tree & Vitamin A, Vegan & Cruelty-Free, 47 Oz",$17.72,prod_001009,,4,amazon,https://www.amazon.com/l-f-Poreless-Restoring-Flawless-Cruelty-Free/dp/B00JZ4V6V4/ref=sr_1_20
B0FCF2Q4FC,(S$1.79S$1.79/milliliter(s)),primer,USD,prod_001010.jpg,https://m.media-amazon.com/images/I/510CaNTSJ0L._AC_UL320_.jpg,"Zero Primer, K Beauty Face Primer with Pore Minimizer, Oil & Shine Control, Matte Blurring Finish, Smooths Fine Lines & Wrinkles, Long-Lasting Makeup for Oily Skin, 20ml / 0.67 fl. oz",$35.80,prod_001010,,4,amazon,https://www.amazon.com/dp/B0FCF2Q4FC
B0GR9YDDZG,(S$0.50S$0.50/milliliter),primer,USD,prod_001011.jpg,https://m.media-amazon.com/images/I/51lUV+6ODiL._AC_UL320_.jpg,PRETTYSKIN Skin Fit Makeup Primer 40 ml - Lightweight Hydrating Face Primer with Glycerin - Helps Blur the Look of Pores - Makeup Grip Base - Soft Matte Finish,$19.90,prod_001011,,40,amazon,https://www.amazon.com/dp/B0GR9YDDZG
B0CCH14141,(S$0.50S$0.50/milliliter),primer,USD,prod_001012.jpg,https://m.media-amazon.com/images/I/51M67OGarQL._AC_UL320_.jpg,PRETTYSKIN Pore Silk Makeup Primer for Face – 40ml | Lightweight & Non-Greasy Formula | Helps Cover Pores and Uneven Texture | Smooth Matte Finish | Korean Primer with Titanium Dioxide (Blur Primer),$19.90,prod_001012,,5,amazon,https://www.amazon.com/dp/B0CCH14141
B0G1XGRY83,(S$0.40S$0.40/milliliter(s)),primer,USD,prod_001013.jpg,https://m.media-amazon.com/images/I/41rRjCuJRcL._AC_UL320_.jpg,"PRETTYSKIN Snail All-in-One Moisturizing Primer, 50ml, Korean Face Primer with Snail Mucin Extract, SPF50+ PA++++, Hydrating Makeup Base, Transparent, Non-Greasy Formula",$19.90,prod_001013,,",",amazon,https://www.amazon.com/dp/B0G1XGRY83
B09BR1TYW6,Save 25% at checkoutShop items,primer,USD,prod_001014.jpg,https://m.media-amazon.com/images/I/41PY2c1xTiL._AC_UL320_.jpg,Maybelline Fit Me Matte Poreless Primer 30Ml,$20.10,prod_001014,,4,amazon,https://www.amazon.com/Maybelline-Matte-Poreless-Primer-30Ml/dp/B09BR1TYW6/ref=sr_1_25_sg_f3_0o_watso
B07YPKMC5W,,primer,USD,prod_001015.jpg,https://m.media-amazon.com/images/I/61mnHPtzDcL._AC_UL320_.jpg,"REVLON PhotoReady Prime Plus Face Makeup Primer, Brightening & Skin Tone Evening, 1 Oz",,prod_001015,,4,amazon,https://www.amazon.com/REVLON-PhotoReady-Makeup-Brightening-Evening/dp/B07YPKMC5W/ref=sr_1_26
B08MRYWTST,(S$19.26S$19.26/fluid ounce),primer,USD,prod_001016.jpg,https://m.media-amazon.com/images/I/71AlP0Pge3L._AC_UL320_.jpg,"Revlon Face Primer, PhotoReady Face Gloss Rose Glow, Face Makeup for All Skin Types, Hydrates, Illuminates & Moisturizes, Infused with Glycerin & Olive Oil Extract, 80% Water, 1 Fl Oz",$19.26,prod_001016,,4,amazon,https://www.amazon.com/PhotoReady-Hydrates-Illuminates-Moisturizes-Glycerin/dp/B08MRYWTST/ref=sr_1_27
B0F3NJ8PC5,(S$1.79S$1.79/milliliter(s)),primer,USD,prod_001017.jpg,https://m.media-amazon.com/images/I/51GbEOSON+L._AC_UL320_.jpg,"TOSOWOONG Cica Pore Primer, Face Primer, Pore Minimizer, Matte Finish Blurring Primer for Oily Skin, Sebum Control, Smooths Fine Lines & Wrinkles, Long-lasting Makeup, K Beauty, 20ml / 0.67 fl. oz.",$35.80,prod_001017,,3,amazon,https://www.amazon.com/TOSOWOONG-Minimizer-Blurring-Wrinkles-Long-lasting/dp/B0F3NJ8PC5/ref=sr_1_28
B08MRHLJ53,(S$23.73S$23.73/fluid ounce),primer,USD,prod_001018.jpg,https://m.media-amazon.com/images/I/61BMtDlRdAL._AC_UL320_.jpg,MARSH MELLOW primer 30 ml,$23.97,prod_001018,,4,amazon,https://www.amazon.com/MARSH-MELLOW-primer-30-ml/dp/B08MRHLJ53/ref=sr_1_29
B0746KYG4M,(S$12.45S$12.45/count),primer,USD,prod_001019.jpg,https://m.media-amazon.com/images/I/51N04K70sYL._AC_UL320_.jpg,Insight VOV Primer 3 In 1 Oil Free,$12.45,prod_001019,,4,amazon,https://www.amazon.com/Insight-VOV-Primer-Oil-Free/dp/B0746KYG4M/ref=sr_1_30
B00I9X3UKM,(S$0.36S$0.36/gram),primer,USD,prod_001020.jpg,https://m.media-amazon.com/images/I/61ub1YTWRvL._AC_UL320_.jpg,Rimmel Stay Matte Primer - 30ml,$15.32,prod_001020,,4,amazon,https://www.amazon.com/Rimmel-Stay-Matte-Primer-30ml/dp/B00I9X3UKM/ref=sr_1_31
B00H56KCUU,,primer,USD,prod_001021.jpg,https://m.media-amazon.com/images/I/515J7yndUTL._AC_UL320_.jpg,"Maybelline Baby Skin Instant Pore Eraser Primer Makeup, Clear, 1 Count",,prod_001021,,4,amazon,https://www.amazon.com/Maybelline-Instant-Eraser-Primer-Makeup/dp/B00H56KCUU/ref=sr_1_32
B0BQWYLTZX,(S$419.67S$419.67/ounce),primer,USD,prod_001022.jpg,https://m.media-amazon.com/images/I/61ecyLY9J+L._AC_UL320_.jpg,"wet n wild Megalast Eyeshadow Primer, lightweight formula, inflused with Vitamin E",$12.59,prod_001022,,4,amazon,https://www.amazon.com/wet-wild-Megalast-Eyeshadow-lightweight/dp/B0BQWYLTZX/ref=sr_1_33
B07YPPCN8Y,(S$16.01S$16.01/count),primer,USD,prod_001023.jpg,https://m.media-amazon.com/images/I/51ulP9ydsSL._AC_UL320_.jpg,Revlon PhotoReady Prime Plus Mattifying and Pore Reducing Primer,$16.01,prod_001023,,4,amazon,https://www.amazon.com/Revlon-PhotoReady-Mattifying-Reducing-Primer/dp/B07YPPCN8Y/ref=sr_1_34
B079C1B8QZ,(S$18.88S$18.88/fluid ounce),primer,USD,prod_001024.jpg,https://m.media-amazon.com/images/I/51uiN0PlW8L._AC_UL320_.jpg,"e.l.f, Poreless Face Primer - Large, Silky, Skin-Perfecting, Lightweight, Long Lasting, Absorbs Quickly, Smooths, Preps, Creates Flawless Base, Infused with Tea Tree and Vitamins A & E, 1.01 Fl Oz",$19.07,prod_001024,,4,amazon,https://www.amazon.com/l-f-Poreless-Face-Primer-Skin-Perfecting/dp/B079C1B8QZ/ref=sr_1_35
B07SB2LG6S,(S$3.85S$3.85/fluid ounce),primer,USD,prod_001025.jpg,https://m.media-amazon.com/images/I/61c5qo76ATL._AC_UL320_.jpg,"NYX PROFESSIONAL MAKEUP Bare With Me Multitasking Face Primer & Makeup Setting Spray, Hydrating Face Mist for up to 8HR Wear, Long-Lasting, Vegan Formula",$16.91,prod_001025,,",",amazon,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Multitasking-Long-Lasting/dp/B07SB2LG6S/ref=sr_1_36
B01GT8JSH2,(S$16.87S$16.87/count),primer,USD,prod_001026.jpg,https://m.media-amazon.com/images/I/41cfnEcVZSL._AC_UL320_.jpg,LAKMÉ Absolute Blur Perfect Primer - 30 ml (make up primer),$16.87,prod_001026,,4,amazon,https://www.amazon.com/LAKM%C3%89-Absolute-Blur-Perfect-Primer/dp/B01GT8JSH2/ref=sr_1_37_mod_primary_new
B0027WPJRI,(S$38.79S$38.79/ounce),primer,USD,prod_001027.jpg,https://m.media-amazon.com/images/I/51Dp7JM9TsL._AC_UL320_.jpg,"DHC Velvet Skin Coat, Mattifying Makeup Primer, Powder-Gel Formula, Minimizes look of pores, fine lines, and Imperfections, All skin types, Fragrance and Colorant Free, 0.52 oz. Net wt",$20.17,prod_001027,,4,amazon,https://www.amazon.com/DHC-Mattifying-Powder-Gel-Minimizes-Imperfections/dp/B0027WPJRI/ref=sr_1_38
B07HM8598M,(S$10.35S$10.35/count),primer,USD,prod_001028.jpg,https://m.media-amazon.com/images/I/61ynAcOL09L._AC_UL320_.jpg,"Maybelline Baby Skin Instant Pore Eraser Primer, Clear, 2 Count",$20.69,prod_001028,,4,amazon,https://www.amazon.com/Maybelline-Instant-Eraser-Primer-Clear/dp/B07HM8598M/ref=sr_1_39
B07ZVXRN1F,(S$21.98S$21.98/fluid ounce),primer,USD,prod_001029.jpg,https://m.media-amazon.com/images/I/51NHJKJl0qL._AC_UL320_.jpg,"e.l.f. Poreless Face Primer, Travel Size, 0.47 Fl Oz",$11.21,prod_001029,,4,amazon,https://www.amazon.com/l-f-Poreless-Face-Primer-Travel/dp/B07ZVXRN1F/ref=sr_1_40
B07QBRXW8S,(S$15.42S$15.42/fluid ounce),primer,USD,prod_001030.jpg,https://m.media-amazon.com/images/I/514US+Ywz6L._AC_UL320_.jpg,"COVERGIRL TruBlend Base Skin Primer, Moisturizing",$15.42,prod_001030,,4,amazon,https://www.amazon.com/COVERGIRL-TruBlend-Base-Primer-Moisturizing/dp/B07QBRXW8S/ref=sr_1_41
B0BFYMT89C,(S$1.04S$1.04/milliliter),primer,USD,prod_001031.jpg,https://m.media-amazon.com/images/I/71xtdPdEhPL._AC_UL320_.jpg,"L’Oréal Paris Prime Lab Up to 24H Pore Minimizer Face Primer Infused with AHA, LHA, BHA Complex to Smooth and Extend Makeup Wear, 1.01 Fl Oz",$31.02,prod_001031,,4,amazon,https://www.amazon.com/LOr%C3%A9al-Paris-Minimizer-Infused-Complex/dp/B0BFYMT89C/ref=sr_1_42
B0CCH14141,(S$0.50S$0.50/milliliter),primer,USD,prod_001032.jpg,https://m.media-amazon.com/images/I/51M67OGarQL._AC_UL320_.jpg,PRETTYSKIN Pore Silk Makeup Primer for Face – 40ml | Lightweight & Non-Greasy Formula | Helps Cover Pores and Uneven Texture | Smooth Matte Finish | Korean Primer with Titanium Dioxide (Blur Primer),$19.90,prod_001032,,5,amazon,https://www.amazon.com/PRETTYSKIN-Pore-Silk-Makeup-Primer/dp/B0CCH14141/ref=sr_1_43
B0814SFKG9,(S$24.66S$24.66/fluid ounce),primer,USD,prod_001033.jpg,https://m.media-amazon.com/images/I/61vqClAwtVL._AC_UL320_.jpg,"Neutrogena Hydro Boost Glow Booster Primer & Serum, Hydrating & Moisturizing Face Serum-to-Primer Hybrid, Infused with Purified Hyaluronic Acid & Designed to Instantly Hydrate, 1.0 fl. oz",$24.66,prod_001033,,",",amazon,https://www.amazon.com/Neutrogena-Hydrating-Moisturizing-Hyaluronic-Instantly/dp/B0814SFKG9/ref=sr_1_44
B0BNGHCLSL,(S$0.56S$0.56/milliliter),primer,USD,prod_001034.jpg,https://m.media-amazon.com/images/I/51AevK2AAcL._AC_UL320_.jpg,MARS Glow O' Clock Gel Primer for Face Makeup | Enriched with Green Tea Extracts | Dewy Primer | Long Lasting | Power Grip | Ideal for Dry Skin (30ml),$16.71,prod_001034,,4,amazon,https://www.amazon.com/MARS-Primer-Enriched-Extracts-Lasting/dp/B0BNGHCLSL/ref=sr_1_45
B0CN8FQHJG,,primer,USD,prod_001035.jpg,https://m.media-amazon.com/images/I/41TYfXuv+yL._AC_UL320_.jpg,[tfit] Delicate Silk Veil Art Primer 30ml,,prod_001035,,4,amazon,https://www.amazon.com/tfit-Delicate-Silk-Veil-Primer/dp/B0CN8FQHJG/ref=sr_1_46
B07SB2J1QP,(S$15.89S$15.89/ounce),primer,USD,prod_001036.jpg,https://m.media-amazon.com/images/I/418sEeY1Q3L._AC_UL320_.jpg,BARE WITH ME hydrating jelly primer 40 gr,$22.40,prod_001036,,40,amazon,https://www.amazon.com/BARE-ME-hydrating-jelly-primer/dp/B07SB2J1QP/ref=sr_1_47
B0CLCQ3M2W,(S$0.63S$0.63/gram),primer,USD,prod_001037.jpg,https://m.media-amazon.com/images/I/51KUNjR83QL._AC_UL320_.jpg,"Pilgrim Glow Primer Lightweight Gel Based Velvety Matte Finish, Blurs Pores, Vit C+E Infused",$18.77,prod_001037,,4,amazon,https://www.amazon.com/Pilgrim-Primer-Lightweight-Velvety-Infused/dp/B0CLCQ3M2W/ref=sr_1_48
B003FKSVMG,(S$27.70S$27.70/fluid ounce),primer,USD,prod_001038.jpg,https://m.media-amazon.com/images/I/61dYvarCIdL._AC_UL320_.jpg,"COVERGIRL Simply Ageless Makeup Primer, 1 Fl Oz, Pack of 1",$27.70,prod_001038,,4,amazon,https://www.amazon.com/COVERGIRL-Simply-Ageless-Makeup-Primer/dp/B003FKSVMG/ref=sr_1_49_mod_primary_new
B004RC4S3M,,primer,USD,prod_001039.jpg,https://m.media-amazon.com/images/I/71VpEpEfDFL._AC_UL320_.jpg,"NYX PROFESSIONAL MAKEUP Studio Perfect Primer, Vegan Face Primer - Clear",,prod_001039,,4,amazon,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Studio-Perfect/dp/B004RC4S3M/ref=sr_1_50
B00ACOE03W,(S$1.06S$1.06/milliliter),primer,USD,prod_001040.jpg,https://m.media-amazon.com/images/I/51NtUjBR7NL._AC_UL320_.jpg,"e.l.f. Tone Adjusting Face Primer, Makeup Primer For Neutralizing Uneven Skin Tones & Redness, Grips Makeup To Last, Vegan & Cruelty-free, Small",$14.76,prod_001040,,4,amazon,https://www.amazon.com/l-f-Adjusting-Neutralizing-Redness-Cruelty-free/dp/B00ACOE03W/ref=sr_1_51
B005O54SVS,(S$62.66S$62.66/fluid ounce),primer,USD,prod_001041.jpg,https://m.media-amazon.com/images/I/61Pf4nE1jSL._AC_UL320_.jpg,"Smashbox Photo Finish Foundation Primer for Women, Transparent, 1 Fl Oz (Pack of 1)",$62.66,prod_001041,,4,amazon,https://www.amazon.com/Smashbox-Finish-Foundation-Primer-Transparent/dp/B005O54SVS/ref=sr_1_52
B0FCF2Q4FC,(S$1.79S$1.79/milliliter(s)),primer,USD,prod_001042.jpg,https://m.media-amazon.com/images/I/510CaNTSJ0L._AC_UL320_.jpg,"Zero Primer, K Beauty Face Primer with Pore Minimizer, Oil & Shine Control, Matte Blurring Finish, Smooths Fine Lines & Wrinkles, Long-Lasting Makeup for Oily Skin, 20ml / 0.67 fl. oz",$35.80,prod_001042,,4,amazon,https://www.amazon.com/delyvely-Minimizer-Blurring-Wrinkles-Long-Lasting/dp/B0FCF2Q4FC/ref=sr_1_53
B018JDMD4K,(S$73.49S$73.49/fluid ounce),primer,USD,prod_001043.jpg,https://m.media-amazon.com/images/I/61CsbzyBctL._AC_UL320_.jpg,"Elizabeth Mott Thank Me Later Eye Primer - Makeup Eyeshadow Base to Prevent Oily Lids and Creasing - Clear Waterproof Shadow Base for Long-Lasting Eye Makeup, 10 g Clear Eye Primer",$25.72,prod_001043,,4,amazon,https://www.amazon.com/Elizabeth-Mott-Thank-Later-Primer/dp/B018JDMD4K/ref=sr_1_54
B08RSBQFWN,,primer,USD,prod_001044.jpg,https://m.media-amazon.com/images/I/71Ea90FDx6L._AC_UL320_.jpg,"wet n wild Prime Focus Glass Skin Correct Primer, Bright Crystal Finish, Yellow",,prod_001044,,4,amazon,https://www.amazon.com/wet-wild-Correct-Primer-Crystal/dp/B08RSBQFWN/ref=sr_1_55
B01DPA6OHO,(S$73.42S$73.42/fluid ounce),primer,USD,prod_001045.jpg,https://m.media-amazon.com/images/I/61YRqntaCqL._AC_UL320_.jpg,"L’Oréal Paris Makeup Voluminous Lash Boosting Conditioning Primer Mascara, White Primer, 0.24 fl; oz.",$17.62,prod_001045,,4,amazon,https://www.amazon.com/Paris-Voluminous-Boosting-Conditioning-Mascara/dp/B01DPA6OHO/ref=sr_1_56
B00KOK973W,(S$31.69S$31.69/ounce),primer,USD,prod_001046.jpg,https://m.media-amazon.com/images/I/715MkcfC0qL._AC_UL320_.jpg,"Flower Beauty In Your Prime - Smoothing and Filling Makeup Primer, Suitable For All Skin Types (Perfecting Primer)",$31.69,prod_001046,,3,amazon,https://www.amazon.com/dp/B00KOK973W
B072J7HJYT,(S$55.09S$55.09/fluid ounce),primer,USD,prod_001047.jpg,https://m.media-amazon.com/images/I/51Qcie56RrL._AC_UL320_.jpg,"Dr. Brandt Pores No More Luminizer Primer - Blurs the Appearance of Pores & Imperfections, Provides a Smooth Canvas for Foundation + a Glowing, Flawless Complexion - 1 fl oz",$55.09,prod_001047,,4,amazon,https://www.amazon.com/dp/B072J7HJYT
B002CO6ISU,(S$61.66S$61.66/ounce),primer,USD,prod_001048.jpg,https://m.media-amazon.com/images/I/51KUtWSRfbL._AC_UL320_.jpg,"Dr. Brandt Skincare Pore No More Pore Refiner Primer - Pore Minimizer For Face - Reduces Pore Size, Improves Skin Texture - Shine-Free Primer For Face Before Makeup - 30ml / 1 oz",$61.66,prod_001048,,4,amazon,https://www.amazon.com/dp/B002CO6ISU
B097NBK85Q,FREE delivery16 - 23 May,primer,USD,prod_001049.jpg,https://m.media-amazon.com/images/I/51btZLSuTWL._AC_UL320_.jpg,DevaCurl FlexFactor Curl Protection and Retention Primer for Unisex 8 oz Primer,$47.69,prod_001049,,4,amazon,https://www.amazon.com/dp/B097NBK85Q
B08M5D4ZG7,(S$41.22S$41.22/fluid ounce),primer,USD,prod_001050.jpg,https://m.media-amazon.com/images/I/51QroiUs28L._AC_UL320_.jpg,"NYX PROFESSIONAL MAKEUP Honeydew Me Up Face Primer, NEW Vegan Formula",$30.50,prod_001050,,4,amazon,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Honeydew-Formula/dp/B08M5D4ZG7/ref=sr_1_18
B0BZLMRCM5,(S$0.98S$0.98/gram),primer,USD,prod_001051.jpg,https://m.media-amazon.com/images/I/51BRwZtzDpL._AC_UL320_.jpg,Insight Cosmetics Prime 'n Perfect Hydrating Primer (10ml),$9.76,prod_001051,,10,amazon,https://www.amazon.com/Insight-Cosmetics-Hydrating-Primer-10ml/dp/B0BZLMRCM5/ref=sr_1_19
B0155N7L7Q,(S$0.61S$0.61/milliliter),primer,USD,prod_001052.jpg,https://m.media-amazon.com/images/I/61CUYHNF7kL._AC_UL320_.jpg,"wet n wild PhotoFocus, Matte Face Primer, 850 Partners in Prime, 0.84 fl oz (25 ml)",$15.46,prod_001052,,4,amazon,https://www.amazon.com/wet-wild-PhotoFocus-850-Partners/dp/B0155N7L7Q/ref=sr_1_20
B00JZ4V6V4,(S$37.70S$37.70/fl oz),primer,USD,prod_001053.jpg,https://m.media-amazon.com/images/I/514N8km4BsL._AC_UL320_.jpg,"e.l.f. Poreless Face Primer, Restoring Makeup Primer For A Flawless, Smooth Canvas, Infused With Tea Tree & Vitamin A, Vegan & Cruelty-Free, 47 Oz",$17.72,prod_001053,,4,amazon,https://www.amazon.com/l-f-Poreless-Restoring-Flawless-Cruelty-Free/dp/B00JZ4V6V4/ref=sr_1_25
B0746KYG4M,(S$12.45S$12.45/count),primer,USD,prod_001054.jpg,https://m.media-amazon.com/images/I/51N04K70sYL._AC_UL320_.jpg,Insight VOV Primer 3 In 1 Oil Free,$12.45,prod_001054,,4,amazon,https://www.amazon.com/Insight-VOV-Primer-Oil-Free/dp/B0746KYG4M/ref=sr_1_29
B08MRHLJ53,(S$23.73S$23.73/fluid ounce),primer,USD,prod_001055.jpg,https://m.media-amazon.com/images/I/61BMtDlRdAL._AC_UL320_.jpg,MARSH MELLOW primer 30 ml,$23.97,prod_001055,,4,amazon,https://www.amazon.com/MARSH-MELLOW-primer-30-ml/dp/B08MRHLJ53/ref=sr_1_30
B01GT8JSH2,(S$16.87S$16.87/count),primer,USD,prod_001056.jpg,https://m.media-amazon.com/images/I/41cfnEcVZSL._AC_UL320_.jpg,LAKMÉ Absolute Blur Perfect Primer - 30 ml (make up primer),$16.87,prod_001056,,4,amazon,https://www.amazon.com/LAKM%C3%89-Absolute-Blur-Perfect-Primer/dp/B01GT8JSH2/ref=sr_1_36_mod_primary_new
B07SB2LG6S,(S$3.85S$3.85/fluid ounce),primer,USD,prod_001057.jpg,https://m.media-amazon.com/images/I/61c5qo76ATL._AC_UL320_.jpg,"NYX PROFESSIONAL MAKEUP Bare With Me Multitasking Face Primer & Makeup Setting Spray, Hydrating Face Mist for up to 8HR Wear, Long-Lasting, Vegan Formula",$16.91,prod_001057,,",",amazon,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Multitasking-Long-Lasting/dp/B07SB2LG6S/ref=sr_1_37
B0BNGHCLSL,(S$0.56S$0.56/milliliter),primer,USD,prod_001058.jpg,https://m.media-amazon.com/images/I/51AevK2AAcL._AC_UL320_.jpg,MARS Glow O' Clock Gel Primer for Face Makeup | Enriched with Green Tea Extracts | Dewy Primer | Long Lasting | Power Grip | Ideal for Dry Skin (30ml),$16.71,prod_001058,,4,amazon,https://www.amazon.com/MARS-Primer-Enriched-Extracts-Lasting/dp/B0BNGHCLSL/ref=sr_1_44
B0814SFKG9,(S$24.66S$24.66/fluid ounce),primer,USD,prod_001059.jpg,https://m.media-amazon.com/images/I/61vqClAwtVL._AC_UL320_.jpg,"Neutrogena Hydro Boost Glow Booster Primer & Serum, Hydrating & Moisturizing Face Serum-to-Primer Hybrid, Infused with Purified Hyaluronic Acid & Designed to Instantly Hydrate, 1.0 fl. oz",$24.66,prod_001059,,",",amazon,https://www.amazon.com/Neutrogena-Hydrating-Moisturizing-Hyaluronic-Instantly/dp/B0814SFKG9/ref=sr_1_45
B0CLCQ3M2W,(S$0.63S$0.63/gram),primer,USD,prod_001060.jpg,https://m.media-amazon.com/images/I/51KUNjR83QL._AC_UL320_.jpg,"Pilgrim Glow Primer Lightweight Gel Based Velvety Matte Finish, Blurs Pores, Vit C+E Infused",$18.77,prod_001060,,4,amazon,https://www.amazon.com/Pilgrim-Primer-Lightweight-Velvety-Infused/dp/B0CLCQ3M2W/ref=sr_1_46
B0CN8FQHJG,,primer,USD,prod_001061.jpg,https://m.media-amazon.com/images/I/41TYfXuv+yL._AC_UL320_.jpg,[tfit] Delicate Silk Veil Art Primer 30ml,,prod_001061,,4,amazon,https://www.amazon.com/tfit-Delicate-Silk-Veil-Primer/dp/B0CN8FQHJG/ref=sr_1_48
B08RSBQFWN,,primer,USD,prod_001062.jpg,https://m.media-amazon.com/images/I/71Ea90FDx6L._AC_UL320_.jpg,"wet n wild Prime Focus Glass Skin Correct Primer, Bright Crystal Finish, Yellow",,prod_001062,,4,amazon,https://www.amazon.com/wet-wild-Correct-Primer-Crystal/dp/B08RSBQFWN/ref=sr_1_54
B08B8QSY7Q,(S$14.39S$14.39/count),primer,USD,prod_001063.jpg,https://m.media-amazon.com/images/I/41mFEshTPLL._AC_UL320_.jpg,"Lakme Absolute Blur Perfect Makeup Primer, Peach, 10 g",$14.39,prod_001063,,4,amazon,https://www.amazon.com/Lakme-Absolute-Perfect-Makeup-Primer/dp/B08B8QSY7Q/ref=sr_1_55
B018JDMD4K,(S$73.49S$73.49/fluid ounce),primer,USD,prod_001064.jpg,https://m.media-amazon.com/images/I/61CsbzyBctL._AC_UL320_.jpg,"Elizabeth Mott Thank Me Later Eye Primer - Makeup Eyeshadow Base to Prevent Oily Lids and Creasing - Clear Waterproof Shadow Base for Long-Lasting Eye Makeup, 10 g Clear Eye Primer",$25.72,prod_001064,,4,amazon,https://www.amazon.com/Elizabeth-Mott-Thank-Later-Primer/dp/B018JDMD4K/ref=sr_1_56
B09BR1TYW6,Save 25% at checkoutShop items,primer,USD,prod_001065.jpg,https://m.media-amazon.com/images/I/41PY2c1xTiL._AC_UL320_.jpg,Maybelline Fit Me Matte Poreless Primer 30Ml,$20.10,prod_001065,,4,amazon,https://www.amazon.com/Maybelline-Matte-Poreless-Primer-30Ml/dp/B09BR1TYW6/ref=sr_1_13_sg_f3_0o_watso
B08M5D4ZG7,(S$41.22S$41.22/fluid ounce),primer,USD,prod_001066.jpg,https://m.media-amazon.com/images/I/51QroiUs28L._AC_UL320_.jpg,"NYX PROFESSIONAL MAKEUP Honeydew Me Up Face Primer, NEW Vegan Formula",$30.50,prod_001066,,4,amazon,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Honeydew-Formula/dp/B08M5D4ZG7/ref=sr_1_14
B0BZLMRCM5,(S$0.98S$0.98/gram),primer,USD,prod_001067.jpg,https://m.media-amazon.com/images/I/51BRwZtzDpL._AC_UL320_.jpg,Insight Cosmetics Prime 'n Perfect Hydrating Primer (10ml),$9.76,prod_001067,,10,amazon,https://www.amazon.com/Insight-Cosmetics-Hydrating-Primer-10ml/dp/B0BZLMRCM5/ref=sr_1_15
B0155N7L7Q,(S$0.61S$0.61/milliliter),primer,USD,prod_001068.jpg,https://m.media-amazon.com/images/I/61CUYHNF7kL._AC_UL320_.jpg,"wet n wild PhotoFocus, Matte Face Primer, 850 Partners in Prime, 0.84 fl oz (25 ml)",$15.46,prod_001068,,4,amazon,https://www.amazon.com/wet-wild-PhotoFocus-850-Partners/dp/B0155N7L7Q/ref=sr_1_16
B00JZ4V6V4,(S$37.70S$37.70/fl oz),primer,USD,prod_001069.jpg,https://m.media-amazon.com/images/I/514N8km4BsL._AC_UL320_.jpg,"e.l.f. Poreless Face Primer, Restoring Makeup Primer For A Flawless, Smooth Canvas, Infused With Tea Tree & Vitamin A, Vegan & Cruelty-Free, 47 Oz",$17.72,prod_001069,,4,amazon,https://www.amazon.com/l-f-Poreless-Restoring-Flawless-Cruelty-Free/dp/B00JZ4V6V4/ref=sr_1_17
B0746KYG4M,(S$12.45S$12.45/count),primer,USD,prod_001070.jpg,https://m.media-amazon.com/images/I/51N04K70sYL._AC_UL320_.jpg,Insight VOV Primer 3 In 1 Oil Free,$12.45,prod_001070,,4,amazon,https://www.amazon.com/Insight-VOV-Primer-Oil-Free/dp/B0746KYG4M/ref=sr_1_21
B08MRHLJ53,(S$23.73S$23.73/fluid ounce),primer,USD,prod_001071.jpg,https://m.media-amazon.com/images/I/61BMtDlRdAL._AC_UL320_.jpg,MARSH MELLOW primer 30 ml,$23.97,prod_001071,,4,amazon,https://www.amazon.com/MARSH-MELLOW-primer-30-ml/dp/B08MRHLJ53/ref=sr_1_22
